age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,capital-margin,capital-total,capital-margin-flag,workclass-occupation,race-sex,marital-status-relationship,workclass-education,occupation-education
50,1,163921,5,4,2,13,0,4,1,0,0,40,38,0,0,0,2,24,9,8,20,198
51,3,194097,11,9,2,10,0,4,1,0,0,40,38,0,0,0,2,35,9,8,47,159
41,4,94113,12,14,2,3,0,4,1,0,0,60,38,1,0,0,2,41,9,8,64,51
22,3,191954,8,11,4,11,3,4,1,0,0,45,38,0,0,0,2,36,9,19,44,171
72,3,132753,15,10,2,0,0,4,1,0,0,15,38,0,0,0,2,26,9,8,51,15
27,3,367329,8,11,2,4,0,4,1,0,0,40,38,0,0,0,2,29,9,8,44,63
22,3,332657,15,10,4,9,1,4,0,0,0,40,38,0,0,0,2,34,8,17,51,147
38,0,68840,15,10,2,3,0,4,1,0,0,40,38,1,0,0,2,3,9,8,14,54
63,3,213945,9,13,2,11,0,4,1,15024,0,40,19,1,15024,15024,1,36,9,8,45,172
24,3,122272,9,13,4,4,3,4,0,0,0,40,38,0,0,0,2,29,8,19,45,64
21,3,116489,15,10,4,11,3,4,0,0,0,60,38,0,0,0,2,36,8,19,51,178
23,3,181796,11,9,2,11,0,4,1,0,0,50,38,0,0,0,2,36,9,8,47,174
31,3,244147,11,9,0,2,4,4,1,0,0,55,38,0,0,0,2,27,9,3,47,34
26,3,40915,9,13,4,7,1,4,0,0,0,25,38,0,0,0,2,32,8,17,45,110
26,3,280093,4,3,2,2,0,4,1,0,1628,50,38,0,-1628,1628,0,27,9,8,40,27
37,3,253006,15,10,5,11,1,4,1,0,0,45,38,0,0,0,2,36,9,21,51,178
34,3,97306,9,13,0,2,4,4,0,0,0,25,38,0,0,0,2,27,8,3,45,32
19,3,199495,11,9,4,2,3,4,1,0,0,40,38,0,0,0,2,27,9,19,47,34
31,3,124420,1,7,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,37,24
55,3,121912,15,10,2,13,0,4,1,0,0,24,38,1,0,0,2,38,9,8,51,208
37,3,92028,9,13,4,3,1,4,1,0,0,45,38,0,0,0,2,28,9,17,45,48
36,3,181146,12,14,2,9,0,1,1,0,0,40,18,0,0,0,2,34,3,8,48,144
19,3,104844,15,10,4,11,3,4,0,0,0,15,38,0,0,0,2,36,8,19,51,178
54,6,161334,12,14,3,9,1,1,0,0,0,40,2,0,0,0,2,70,2,13,95,144
33,3,283921,15,10,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,51,38
30,3,182771,12,14,2,9,0,1,1,0,0,40,38,1,0,0,2,34,3,8,48,144
20,3,482732,0,6,4,6,1,4,1,0,0,40,38,0,0,0,2,31,9,17,36,85
35,3,328466,6,5,2,7,0,4,1,0,0,40,25,0,0,0,2,32,9,8,42,107
37,3,34146,11,9,2,2,0,4,1,0,0,68,38,0,0,0,2,27,9,8,47,34
47,5,172034,11,9,2,11,0,4,1,0,0,75,38,1,0,0,2,60,9,8,78,174
35,3,341643,15,10,2,6,0,4,1,0,0,40,38,0,0,0,2,31,9,8,51,100
39,3,218490,9,13,2,11,0,4,1,0,1848,40,38,1,-1848,1848,0,36,9,8,45,172
31,3,177675,9,13,2,9,0,4,1,0,0,40,38,0,0,0,2,34,9,8,45,141
24,3,219835,5,4,4,5,1,4,1,0,0,24,12,0,0,0,2,30,9,17,41,76
20,3,204641,11,9,4,0,3,4,1,0,0,20,38,0,0,0,2,26,9,19,47,11
33,3,131934,11,9,0,3,1,4,0,0,0,45,38,0,0,0,2,28,8,0,47,50
36,1,101481,11,9,4,0,1,4,1,0,0,40,38,0,0,0,2,13,9,17,26,11
40,3,199513,12,14,0,3,1,4,1,0,1408,50,38,0,-1408,1408,0,28,9,0,48,51
35,1,123939,11,9,4,0,1,4,0,0,0,40,38,0,0,0,2,13,8,17,26,11
41,4,60414,9,13,2,3,0,4,1,0,0,99,38,1,0,0,2,41,9,8,61,48
18,3,280298,11,9,4,11,3,4,0,0,0,24,38,0,0,0,2,36,8,19,47,174
46,5,353012,10,16,2,9,0,4,1,0,1902,50,38,1,-1902,1902,0,58,9,8,77,142
40,3,92717,11,9,4,7,4,2,0,0,0,40,38,0,0,0,2,32,4,20,47,112
17,3,187308,0,6,4,7,3,4,0,0,0,15,38,0,0,0,2,32,8,19,36,101
38,8,48976,11,9,2,14,5,4,0,0,1887,10,38,1,-1887,1887,0,84,8,12,114,220
53,5,311020,0,6,2,4,0,4,1,0,0,60,38,0,0,0,2,54,9,8,67,55
52,1,76081,9,13,4,9,1,2,0,0,0,40,38,0,0,0,2,20,4,17,24,141
39,3,30529,9,13,2,3,0,4,1,0,1887,40,38,1,-1887,1887,0,28,9,8,45,48
42,1,201495,15,10,2,10,0,4,1,0,0,72,38,1,0,0,2,21,9,8,30,162
31,3,176430,11,9,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,47,34
38,3,64875,15,10,4,4,4,4,1,0,0,60,38,0,0,0,2,29,9,20,51,70
64,3,162761,15,10,6,11,1,4,1,2354,0,35,38,0,2354,2354,1,36,9,25,51,178
44,4,398473,15,10,2,11,0,4,1,0,0,70,38,1,0,0,2,48,9,8,66,178
40,3,29393,11,9,4,2,3,4,0,0,0,40,38,0,0,0,2,27,8,19,47,34
36,1,382635,9,13,0,0,4,4,0,0,0,35,15,0,0,0,2,13,8,3,24,9
27,1,124680,12,14,4,9,1,4,0,0,0,40,38,0,0,0,2,20,8,17,27,144
32,1,232475,9,13,2,9,0,4,1,0,0,50,38,0,0,0,2,20,9,8,24,141
36,5,294672,9,13,2,3,5,4,0,0,0,40,38,0,0,0,2,53,8,12,76,48
26,4,177951,15,10,2,11,0,4,1,0,0,32,38,0,0,0,2,48,9,8,66,178
32,5,114419,8,11,2,2,0,4,1,0,0,50,38,0,0,0,2,52,9,8,75,31
31,3,176969,9,13,4,3,1,4,1,0,0,55,38,0,0,0,2,28,9,17,45,48
67,3,227113,12,14,2,9,0,4,1,0,2457,40,38,0,-2457,2457,0,34,9,8,48,144
38,3,348739,14,15,2,9,0,4,1,0,0,60,38,0,0,0,2,34,9,8,50,146
43,3,397280,7,12,4,9,1,4,1,0,0,50,38,1,0,0,2,34,9,17,43,139
35,5,170174,11,9,2,2,0,4,1,7298,0,60,38,1,7298,7298,1,52,9,8,78,34
24,4,189148,15,10,4,13,3,4,1,0,0,40,38,0,0,0,2,50,9,19,66,208
33,3,181824,11,9,2,11,5,4,0,0,0,20,38,0,0,0,2,36,8,12,47,174
36,3,184655,0,6,0,13,4,4,1,0,0,48,38,0,0,0,2,38,9,3,36,193
20,8,150084,15,10,4,14,3,4,1,0,0,25,38,0,0,0,2,84,9,19,118,224
23,3,105617,6,5,4,13,3,4,1,0,0,40,38,0,0,0,2,38,9,19,42,199
50,0,65160,9,13,2,3,0,4,1,0,0,40,38,0,0,0,2,3,9,8,9,48
29,3,173851,11,9,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,47,34
38,3,122952,11,9,5,2,4,4,0,0,0,35,38,0,0,0,2,27,8,24,47,34
18,3,120029,11,9,4,7,3,4,0,0,0,40,38,0,0,0,2,32,8,19,47,112
26,3,151810,0,6,4,4,1,2,1,0,0,40,38,0,0,0,2,29,5,17,36,55
49,3,170165,11,9,0,6,2,4,0,0,0,55,38,0,0,0,2,31,8,1,47,96
30,3,215808,11,9,5,5,1,4,1,0,0,60,38,0,0,0,2,30,9,21,47,81
55,3,100821,11,9,3,8,1,2,0,0,0,36,38,0,0,0,2,33,4,13,47,128
17,3,114798,0,6,4,7,3,4,0,0,0,20,38,0,0,0,2,32,8,19,36,101
46,3,114222,8,11,0,3,1,4,1,0,0,40,38,0,0,0,2,28,9,0,44,47
21,3,286853,11,9,4,7,3,4,1,0,0,35,38,0,0,0,2,32,9,19,47,112
26,3,331806,11,9,4,13,1,2,1,0,0,37,38,0,0,0,2,38,5,17,47,204
47,0,220269,15,10,2,5,0,4,1,0,0,40,38,1,0,0,2,5,9,8,14,84
38,3,105503,15,10,0,3,1,4,0,0,0,40,38,0,0,0,2,28,8,0,51,54
46,3,140782,7,12,0,9,1,4,0,0,0,50,38,0,0,0,2,34,8,0,43,139
25,3,202033,9,13,2,9,0,4,1,0,0,40,38,0,0,0,2,34,9,8,45,141
26,3,210714,11,9,2,13,0,4,1,0,0,52,38,1,0,0,2,38,9,8,47,204
53,4,202069,15,10,2,3,5,2,0,0,0,30,38,0,0,0,2,41,4,12,66,54
29,3,273051,9,13,2,3,0,4,1,0,0,52,41,1,0,0,2,28,9,8,45,48
46,0,161337,15,10,0,12,1,4,1,0,0,40,38,0,0,0,2,11,9,0,14,192
29,3,211482,9,13,4,9,1,4,1,0,0,50,38,1,0,0,2,34,9,17,45,141
59,3,277034,11,9,0,12,4,4,1,0,0,60,38,1,0,0,2,37,9,3,47,189
32,3,186269,11,9,4,7,3,4,1,2907,0,35,38,0,2907,2907,1,32,9,19,47,112
37,3,143771,11,9,2,3,0,4,1,0,0,60,38,1,0,0,2,28,9,8,47,50
23,2,188535,5,4,0,14,1,4,1,0,0,35,38,0,0,0,2,25,9,0,33,214
53,1,205005,9,13,2,9,5,4,0,0,0,60,38,1,0,0,2,20,8,12,24,141
35,3,206951,15,10,2,11,0,4,1,0,0,40,38,1,0,0,2,36,9,8,51,178
51,1,114508,6,5,5,7,2,4,0,0,0,40,38,0,0,0,2,19,8,22,21,107
38,1,200153,7,12,4,9,1,4,1,0,0,40,38,0,0,0,2,20,9,17,22,139
29,3,250967,8,11,2,6,0,4,1,0,1887,48,38,1,-1887,1887,0,31,9,8,44,93
51,3,274502,5,4,0,6,1,4,0,0,0,48,38,0,0,0,2,31,8,0,41,90
49,5,43479,10,16,0,9,4,4,1,0,0,63,1,1,0,0,2,58,9,3,77,142
49,1,53482,15,10,0,0,4,2,0,0,0,40,38,0,0,0,2,13,4,3,30,15
38,3,91039,12,14,2,3,0,4,1,0,0,65,38,1,0,0,2,28,9,8,48,51
65,3,185001,0,6,6,11,1,4,0,0,0,20,38,0,0,0,2,36,8,25,36,163
33,6,111994,15,10,0,0,4,4,0,0,0,45,38,0,0,0,2,63,8,3,98,15
35,3,124483,9,13,4,11,1,1,1,0,0,50,39,1,0,0,2,36,3,17,45,172
42,6,345969,9,13,2,3,0,4,1,0,0,48,38,1,0,0,2,65,9,8,92,48
27,3,106758,11,9,0,0,4,4,0,0,0,45,38,0,0,0,2,26,8,3,47,11
36,3,114059,9,13,2,3,0,4,1,0,0,45,38,0,0,0,2,28,9,8,45,48
51,3,146813,15,10,2,9,0,4,1,0,0,40,38,1,0,0,2,34,9,8,51,147
44,5,361280,15,10,2,11,0,1,1,0,0,80,29,1,0,0,2,60,3,8,82,178
21,3,20728,11,9,4,11,3,4,0,4101,0,40,38,0,4101,4101,1,36,8,19,47,174
45,1,45501,9,13,4,9,1,4,0,0,0,50,38,0,0,0,2,20,8,17,24,141
38,3,277347,11,9,2,2,0,4,1,0,0,50,38,0,0,0,2,27,9,8,47,34
47,3,339863,11,9,2,11,0,4,1,0,0,45,38,1,0,0,2,36,9,8,47,174
47,3,297884,0,6,6,6,1,4,1,0,0,40,38,0,0,0,2,31,9,25,36,85
54,3,175262,13,1,2,2,0,1,1,0,0,40,2,0,0,0,2,27,3,8,49,36
41,3,163258,9,13,4,12,1,4,1,0,0,40,38,0,0,0,2,37,9,17,45,187
46,3,35136,0,6,0,0,3,2,1,0,0,40,38,0,0,0,2,26,5,2,36,0
27,3,160972,11,9,2,2,0,4,1,0,0,50,38,0,0,0,2,27,9,8,47,34
40,3,183404,15,10,5,7,4,4,0,0,0,8,38,0,0,0,2,32,8,24,51,116
20,3,398166,1,7,4,7,3,2,1,0,0,40,38,0,0,0,2,32,5,19,37,102
48,3,128796,7,12,2,3,0,4,1,0,0,40,38,1,0,0,2,28,9,8,43,46
40,3,51151,8,11,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,44,31
49,4,106634,12,14,4,3,1,4,0,27828,0,35,38,1,27828,27828,1,41,8,17,64,51
29,3,185386,4,3,4,5,1,4,1,0,0,42,25,0,0,0,2,30,9,17,40,75
47,5,168109,11,9,2,4,0,4,1,15024,0,50,38,1,15024,15024,1,54,9,8,78,66
49,3,169092,15,10,2,3,5,4,0,5178,0,40,1,1,5178,5178,1,28,8,12,51,54
41,3,91316,7,12,4,7,1,4,1,0,0,40,38,0,0,0,2,32,9,17,43,108
58,3,35520,15,10,2,5,0,4,1,7688,0,40,38,1,7688,7688,1,30,9,8,51,84
49,6,118567,15,10,2,4,0,4,1,0,0,40,38,0,0,0,2,66,9,8,98,70
49,5,51620,10,16,2,9,0,4,1,0,0,60,38,0,0,0,2,58,9,8,77,142
34,3,198183,11,9,4,0,1,4,0,0,0,40,38,0,0,0,2,26,8,17,47,11
40,3,179524,9,13,4,9,1,4,0,0,0,40,38,0,0,0,2,34,8,17,45,141
43,3,108126,11,9,0,7,4,4,0,0,1762,24,38,0,-1762,1762,0,32,8,3,47,112
48,3,82008,11,9,2,13,0,4,1,0,0,50,38,0,0,0,2,38,9,8,47,204
18,3,137363,15,10,4,7,3,4,0,0,0,20,38,0,0,0,2,32,8,19,51,116
41,3,172712,9,13,0,12,4,4,0,0,0,40,38,1,0,0,2,37,8,3,45,187
71,3,345339,8,11,2,6,0,4,1,0,0,28,38,0,0,0,2,31,9,8,44,93
29,0,31161,11,9,0,3,1,3,0,0,0,40,38,0,0,0,2,3,6,0,11,50
22,3,254351,11,9,2,10,3,4,1,0,0,40,38,0,0,0,2,35,9,11,47,159
21,6,341410,15,10,4,0,1,4,0,0,0,15,38,0,0,0,2,63,8,17,98,15
49,3,143482,11,9,0,7,4,4,0,0,0,40,38,0,0,0,2,32,8,3,47,112
22,3,203263,11,9,4,2,3,4,1,0,0,50,38,0,0,0,2,27,9,19,47,34
90,3,88991,9,13,2,3,5,4,0,0,0,40,8,1,0,0,2,28,8,12,45,48
50,3,44942,11,9,2,6,0,4,1,0,1848,48,38,1,-1848,1848,0,31,9,8,47,96
40,5,167678,9,13,2,2,0,4,1,0,0,40,5,1,0,0,2,52,9,8,76,32
57,6,283635,15,10,0,2,1,4,0,0,0,40,38,0,0,0,2,64,8,0,98,38
21,3,243842,11,9,2,4,0,4,1,0,0,40,38,0,0,0,2,29,9,8,47,66
46,3,265275,12,14,2,9,0,4,1,0,0,60,38,0,0,0,2,34,9,8,48,144
32,3,46746,15,10,0,2,4,4,1,0,0,40,38,0,0,0,2,27,9,3,51,38
21,3,328906,15,10,4,7,3,4,1,0,0,30,38,0,0,0,2,32,9,19,51,116
35,3,171968,11,9,2,6,0,4,1,0,0,40,38,0,0,0,2,31,9,8,47,96
47,3,67229,1,7,0,13,1,2,0,0,0,40,38,0,0,0,2,38,4,0,37,194
48,0,167749,11,9,2,0,5,4,0,0,0,40,38,1,0,0,2,0,8,12,11,11
60,3,151369,12,14,2,3,0,4,1,0,0,60,38,1,0,0,2,28,9,8,48,51
30,4,178383,15,10,2,2,0,2,1,0,0,70,38,0,0,0,2,40,5,8,66,38
40,3,121956,9,13,3,9,1,1,1,13550,0,40,0,1,13550,13550,1,34,3,13,45,141
27,3,193807,11,9,4,2,1,4,1,0,1741,40,38,0,-1741,1741,0,27,9,17,47,34
26,1,214215,1,7,2,7,2,4,1,0,0,50,38,0,0,0,2,19,9,10,16,102
49,3,219751,11,9,2,3,0,4,1,0,0,40,38,0,0,0,2,28,9,8,47,50
22,3,202416,9,13,4,0,3,4,0,0,0,40,38,0,0,0,2,26,8,19,45,9
21,3,184756,15,10,4,0,3,4,0,0,0,16,38,0,0,0,2,26,8,19,51,15
43,8,82077,15,10,0,14,4,1,0,0,0,40,38,0,0,0,2,84,2,3,118,224
31,3,143851,7,12,2,9,5,4,0,0,0,40,38,1,0,0,2,34,8,12,43,139
38,3,192930,11,9,5,11,4,4,0,0,0,10,38,0,0,0,2,36,8,24,47,174
66,3,313255,15,10,2,11,0,4,1,0,0,24,38,0,0,0,2,36,9,8,51,178
45,5,341117,15,10,0,9,1,4,0,0,0,50,38,0,0,0,2,58,8,0,82,147
24,3,196943,8,11,2,9,0,4,1,0,0,40,38,1,0,0,2,34,9,8,44,140
45,3,128736,0,6,0,11,1,4,0,0,0,40,38,0,0,0,2,36,8,0,36,163
45,1,54038,12,14,0,9,4,4,0,0,0,42,38,0,0,0,2,20,8,3,27,144
35,3,287658,7,12,4,13,1,2,1,0,0,30,22,0,0,0,2,38,5,17,43,200
44,3,326232,5,4,0,5,1,4,1,0,0,48,38,0,0,0,2,30,9,0,41,76
44,3,126701,11,9,0,2,4,4,1,0,0,40,38,0,0,0,2,27,9,3,47,34
18,3,245199,0,6,4,13,3,4,1,0,0,40,38,0,0,0,2,38,9,19,36,193
60,3,109511,5,4,2,5,0,4,1,0,0,40,38,0,0,0,2,30,9,8,41,76
39,3,165848,11,9,2,11,0,4,1,0,0,50,38,0,0,0,2,36,9,8,47,174
39,6,171482,9,13,4,9,1,4,1,0,0,40,38,1,0,0,2,70,9,17,92,141
35,3,167482,9,13,2,3,0,4,1,0,0,60,38,0,0,0,2,28,9,8,45,48
24,3,461678,15,10,2,4,0,4,1,0,0,50,38,1,0,0,2,29,9,8,51,70
35,8,224466,11,9,4,14,2,2,1,0,0,24,38,0,0,0,2,84,5,18,114,220
77,4,29702,11,9,2,7,0,4,1,0,0,35,38,1,0,0,2,45,9,8,63,112
56,3,71388,6,5,5,7,4,2,0,0,0,40,38,0,0,0,2,32,4,24,42,107
25,3,74977,15,10,2,0,5,4,0,0,0,40,38,0,0,0,2,26,8,12,51,15
37,3,256636,11,9,2,13,0,4,1,0,0,40,38,0,0,0,2,38,9,8,47,204
34,3,80058,14,15,4,3,3,4,1,0,0,50,38,0,0,0,2,28,9,19,50,53
22,3,399087,4,3,2,6,2,4,0,0,0,40,25,0,0,0,2,31,8,10,40,89
54,3,221915,14,15,4,9,2,4,0,0,0,65,38,0,0,0,2,34,8,18,50,146
24,3,235720,11,9,4,0,3,4,1,0,0,50,38,0,0,0,2,26,9,19,47,11
66,4,112376,5,4,2,2,0,4,1,0,0,40,38,1,0,0,2,40,9,8,57,28
23,3,196508,15,10,4,5,3,2,0,0,0,40,38,0,0,0,2,30,4,19,51,84
27,3,127796,4,3,4,4,1,4,1,0,0,35,25,0,0,0,2,29,9,17,40,59
24,3,229773,9,13,4,3,1,4,1,0,0,40,38,0,0,0,2,28,9,17,45,48
35,8,139854,7,12,2,14,0,4,1,0,0,15,38,0,0,0,2,84,9,8,110,216
21,3,143604,11,9,4,0,3,4,0,0,0,40,38,0,0,0,2,26,8,19,47,11
55,3,271710,15,10,4,0,1,4,1,0,0,45,38,0,0,0,2,26,9,17,51,15
49,3,314773,8,11,2,9,0,4,1,0,0,40,38,0,0,0,2,34,9,8,44,140
26,8,167835,9,13,2,14,5,4,0,0,0,20,38,0,0,0,2,84,8,12,112,218
66,5,51415,8,11,2,4,0,4,1,4931,0,98,38,0,4931,4931,1,54,9,8,75,63
52,3,138944,1,7,2,2,0,4,1,0,0,40,38,1,0,0,2,27,9,8,37,24
49,3,99340,4,3,5,6,4,4,0,0,0,40,5,0,0,0,2,31,8,24,40,89
28,3,31935,15,10,0,0,1,4,0,0,0,40,38,0,0,0,2,26,8,0,51,15
23,3,139012,8,11,4,13,3,1,1,0,0,40,34,0,0,0,2,38,3,19,44,201
46,3,239439,11,9,5,6,3,2,0,0,0,40,38,0,0,0,2,31,4,23,47,96
39,3,33487,1,7,2,6,0,4,1,0,0,40,38,0,0,0,2,31,9,8,37,86
28,3,192932,9,13,0,0,1,4,0,0,0,40,38,0,0,0,2,26,8,0,45,9
63,3,252457,11,9,6,3,1,4,1,0,0,40,38,0,0,0,2,28,9,25,47,50
28,1,207213,7,12,4,2,3,4,1,0,0,5,38,0,0,0,2,14,9,19,22,30
45,3,135339,15,10,2,2,0,1,1,0,0,45,38,0,0,0,2,27,3,8,51,38
50,4,163921,11,9,2,11,0,4,1,0,0,48,38,1,0,0,2,48,9,8,63,174
40,3,340797,15,10,4,6,1,2,0,0,0,40,38,0,0,0,2,31,4,17,51,100
34,3,609789,11,9,2,7,0,4,1,0,0,30,39,0,0,0,2,32,9,8,47,112
21,3,442131,11,9,4,5,3,4,0,0,0,40,38,0,0,0,2,30,8,19,47,81
23,3,432480,9,13,4,3,1,4,1,0,0,60,38,0,0,0,2,28,9,17,45,48
27,3,91189,11,9,4,0,3,4,1,0,0,40,38,0,0,0,2,26,9,19,47,11
39,3,191137,15,10,4,2,3,4,1,0,0,40,38,0,0,0,2,27,9,19,51,38
25,3,243786,9,13,4,7,1,4,0,0,0,37,38,0,0,0,2,32,8,17,45,110
32,3,187936,0,6,4,2,1,2,0,0,0,50,38,0,0,0,2,27,4,17,36,23
53,1,216691,10,16,0,9,1,4,0,10520,0,40,38,1,10520,10520,1,20,8,0,25,142
51,0,293196,15,10,2,9,0,4,1,0,0,40,38,1,0,0,2,8,9,8,14,147
18,8,142043,1,7,4,14,2,4,1,0,0,15,38,0,0,0,2,84,9,18,104,210
49,4,38819,9,13,2,11,0,4,1,0,0,50,38,1,0,0,2,48,9,8,61,172
53,3,123703,11,9,0,13,1,4,1,0,0,40,38,0,0,0,2,38,9,0,47,204
17,0,29078,1,7,4,0,3,0,0,0,0,15,38,0,0,0,2,0,0,19,1,1
39,3,167882,2,8,4,7,4,2,0,0,0,48,13,0,0,0,2,32,4,20,38,103
51,3,103407,11,9,0,0,1,4,0,0,0,40,38,0,0,0,2,26,8,0,47,11
39,3,225605,11,9,2,4,0,4,1,0,0,24,38,0,0,0,2,29,9,8,47,66
25,3,230292,11,9,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,47,34
40,0,346532,15,10,2,0,0,2,1,0,0,40,38,1,0,0,2,0,5,8,14,15
59,3,175942,11,9,2,13,0,4,1,0,0,45,38,1,0,0,2,38,9,8,47,204
32,3,124420,11,9,4,6,1,4,1,0,0,40,38,0,0,0,2,31,9,17,47,96
77,4,192230,15,10,2,3,0,4,1,0,0,40,38,0,0,0,2,41,9,8,66,54
34,3,329993,15,10,2,0,0,4,1,0,0,40,38,0,0,0,2,26,9,8,51,15
32,5,174789,9,13,2,9,0,4,1,0,0,50,38,1,0,0,2,58,9,8,76,141
42,3,169995,11,9,2,11,0,4,1,0,0,48,38,0,0,0,2,36,9,8,47,174
60,3,113440,9,13,0,3,3,4,1,0,0,60,38,0,0,0,2,28,9,2,45,48
31,3,141817,9,13,2,7,0,4,1,0,0,40,39,0,0,0,2,32,9,8,45,110
32,3,87643,9,13,2,11,0,4,1,0,0,40,38,0,0,0,2,36,9,8,45,172
59,3,294395,12,14,6,9,1,4,0,0,0,40,38,0,0,0,2,34,8,25,48,144
31,3,161765,15,10,2,11,0,4,1,0,2051,57,38,0,-2051,2051,0,36,9,8,51,178
43,3,290660,7,12,2,9,0,4,1,0,0,30,38,0,0,0,2,34,9,8,43,139
33,3,221324,8,11,4,6,4,2,0,0,0,40,38,0,0,0,2,31,4,20,44,93
24,3,232328,6,5,0,7,3,4,0,0,0,35,38,0,0,0,2,32,8,2,42,107
35,3,199352,14,15,2,9,0,4,1,0,1977,80,38,1,-1977,1977,0,34,9,8,50,146
54,1,178356,6,5,2,7,0,4,1,0,0,40,38,0,0,0,2,19,9,8,21,107
58,3,142724,11,9,4,3,1,4,0,0,0,43,38,0,0,0,2,28,8,17,47,50
33,3,361497,11,9,4,13,1,4,1,0,0,70,38,0,0,0,2,38,9,17,47,204
24,3,278130,8,11,4,6,1,4,1,0,0,40,38,0,0,0,2,31,9,17,44,93
38,3,110402,8,11,2,6,0,4,1,0,0,40,38,0,0,0,2,31,9,8,44,93
33,3,106976,11,9,0,7,4,4,0,0,0,40,38,0,0,0,2,32,8,3,47,112
24,3,211160,15,10,2,11,0,4,1,0,0,40,38,0,0,0,2,36,9,8,51,178
53,5,196328,11,9,2,3,0,2,1,0,0,45,38,1,0,0,2,53,5,8,78,50
33,3,418645,11,9,2,7,0,4,1,0,0,50,38,0,0,0,2,32,9,8,47,112
25,3,213412,9,13,4,12,4,4,1,0,0,40,38,0,0,0,2,37,9,20,45,187
52,3,145548,7,12,2,10,0,4,1,0,0,40,38,1,0,0,2,35,9,8,43,155
35,3,119272,9,13,2,3,0,4,1,0,0,55,38,1,0,0,2,28,9,8,45,48
25,3,200318,11,9,2,13,0,4,1,0,0,60,38,0,0,0,2,38,9,8,47,204
38,6,156866,9,13,2,0,0,3,1,0,0,40,38,1,0,0,2,63,7,8,92,9
58,3,172333,11,9,2,11,0,4,1,7688,0,40,38,1,7688,7688,1,36,9,8,47,174
19,3,201178,11,9,4,0,1,4,0,0,0,25,38,0,0,0,2,26,8,17,47,11
35,3,187711,11,9,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,47,34
33,3,296538,11,9,2,11,0,4,1,0,0,45,38,1,0,0,2,36,9,8,47,174
38,0,303817,15,10,0,3,1,2,0,0,0,40,38,0,0,0,2,3,4,0,14,54
43,1,187034,15,10,0,3,1,4,0,0,0,40,38,0,0,0,2,15,8,0,30,54
39,3,108140,8,11,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,44,31
41,3,218172,9,13,3,3,1,4,0,13550,0,60,38,1,13550,13550,1,28,8,13,45,48
60,8,162397,15,10,2,14,0,4,1,0,0,2,38,0,0,0,2,84,9,8,118,224
28,8,60726,11,9,4,14,3,2,1,0,0,40,38,0,0,0,2,84,5,19,114,220
31,3,253354,9,13,2,9,0,4,1,0,0,50,38,0,0,0,2,34,9,8,45,141
32,3,164197,9,13,2,3,0,4,1,0,0,60,38,1,0,0,2,28,9,8,45,48
40,3,210275,11,9,5,13,4,2,0,0,0,40,38,0,0,0,2,38,4,24,47,204
23,3,227594,11,9,4,0,1,4,0,0,0,30,38,0,0,0,2,26,8,17,47,11
25,3,166977,9,13,2,9,5,4,0,0,1887,40,38,1,-1887,1887,0,34,8,12,45,141
47,0,27067,11,9,0,0,1,4,0,0,0,40,38,0,0,0,2,0,8,0,11,11
67,6,160158,15,10,2,4,0,4,1,0,0,8,38,0,0,0,2,66,9,8,98,70
61,1,195519,12,14,4,9,4,4,0,0,0,25,38,0,0,0,2,20,8,20,27,144
54,3,101890,11,9,6,11,4,4,0,0,0,40,38,0,0,0,2,36,8,28,47,174
32,3,153353,11,9,2,2,0,4,1,0,0,40,38,1,0,0,2,27,9,8,47,34
27,5,209301,11,9,2,2,0,4,1,0,0,60,38,0,0,0,2,52,9,8,78,34
20,3,237305,15,10,4,6,2,2,0,0,0,35,38,0,0,0,2,31,4,18,51,100
22,8,144210,1,7,2,14,5,4,0,0,0,20,38,0,0,0,2,84,8,12,104,210
44,3,279183,15,10,2,7,3,4,0,0,0,40,38,1,0,0,2,32,8,11,51,116
45,3,82797,9,13,2,3,0,4,1,0,0,45,38,1,0,0,2,28,9,8,45,48
32,3,167106,11,9,2,11,0,1,1,0,0,40,16,0,0,0,2,36,3,8,47,174
55,4,189933,11,9,2,3,0,4,1,0,0,45,38,0,0,0,2,41,9,8,63,50
45,3,162187,9,13,2,11,0,4,1,0,0,52,38,1,0,0,2,36,9,8,45,172
76,3,316185,5,4,6,10,1,4,0,0,0,12,38,0,0,0,2,35,8,25,41,153
42,3,341178,4,3,2,7,0,4,1,0,0,44,25,0,0,0,2,32,9,8,40,105
52,3,155278,11,9,2,13,0,4,1,0,0,40,38,0,0,0,2,38,9,8,47,204
29,3,236992,11,9,2,7,0,2,1,0,0,50,38,0,0,0,2,32,5,8,47,112
72,5,117030,15,10,2,7,0,4,1,0,0,40,38,0,0,0,2,57,9,8,82,116
52,5,237868,15,10,4,0,4,4,1,0,0,5,38,0,0,0,2,51,9,20,82,15
